review_id,restaurant_id,review_score,review_content,food_score,service_score,atmosphere_score
Ci9DQUlRQUNvZENodHljRjlvT2s5Vk5IVk5iekl4Y1RGcGJ6aFRjRjkyTVhaMVdYYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"沒有特別好吃也沒有不好吃！但同等價位的豆漿店有很多比這間更好的選擇！家人說要買這間所以沒有特別看評論。

鍋台洗了所以沒辦法加蛋就說鍋台洗了就好，一直鬼打牆說沒辦法，誰知道沒辦法是不能加蛋還是怎樣。 煎台啊姨問要什麼，講了又說等一下你不要跟我說，還用瞪的！呵呵

態度的部分真的很讓人上火，沒關係當我積德，建議阿姨叔叔可以試試聽大悲咒淨心一下！上班會比較快樂！",2,1,1
Ci9DQUlRQUNvZENodHljRjlvT2xWU1dTMVVUbGhqTlVsMWVrNXFha3REUVhWUlNHYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,油條都油耗了，環境不好、服務態度也不好,,,
Ci9DQUlRQUNvZENodHljRjlvT2xneGQwc3pYMUpJUVZCRFRFUk1YMHQ0ZFhKMFVXYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"現在來來連印店名的塑膠袋都要收錢，豆漿35元跟量販店的一樣，牛肉大餅155元以前用紙盒裝，現在用透明無提手塑膠袋，將顧客將成什麼!!!!氣
百貨公司的價格，菜市場的包裝。",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2t0d1V5MVVOMU40ZHpCRldFMXpVRVZEWlZnMVEyYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,店家對自家餐點管控越來越不注重.....快要把自己的招牌雜了,1,,
Ci9DQUlRQUNvZENodHljRjlvT21kbFVEaHFSSEphVDNOUU9EZGxRalpHVEVGcFoxRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"為了蛋餅來的
蛋餅味道沒話說，但在煎台旁邊負責裝食物的黑框眼鏡外籍女員工態度非常之差，當時現場客人也不多，所以應該不是忙碌中忘了微笑，因為很久沒來，其中一個品項要等，另一個不用等的蛋餅，直接用丟的往前，以前會給袋子，所以都是食物好了才一起拿，根本不知道要先拿好的品項在旁邊等待，此位員工因為稍有口音，我也沒意識到是在跟我說話，用一種講了幾次要先拿的眼神，請問開店做生意來者是客，我也能理解傳統店面不重服務，但是否做人基本禮貌要有，還是因為點了一個需要等的品項麻煩到她了？在客人面前丟客人點的食物實在不應該，這樣的態度我不覺得是合適面對客人的",,,
Ci9DQUlRQUNvZENodHljRjlvT2pBdFVVdEthall3VFhvMk1XcHhka1Z0UkVRdFQzYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,2026/5/6 23:50 曾經給廠商請過覺得好吃，剛剛來點了燒餅蛋飯糰蛋蘿蔔糕韭菜盒豆漿，結果韭菜盒蘿蔔糕都是冷的，價格定那麼高還不是現做！而且明明就結帳煎台分工，煎台啊桑硬要先問餐點，然後我還要在和結帳的人再講一次，煎台啊桑又會旁邊再複誦一次（還講錯），很差勁很糟糕以後不會再來！,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25CbE1WaFRjVWN0ZG1NMVJtWTRkVFpoY0RCNVVtYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,東西好吃變貴可以接受，但蘿蔔糕跟韭菜盒都是放很久再加熱的，油耗味很重很難吃，不會再來了,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2xCSWRXRnZSR2RLY21WdWRrUkdlRE5yV25Vd1FsRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,這麼大的蛋殼會沒發現嗎 ！眼睛還好嗎,,,
Ci9DQUlRQUNvZENodHljRjlvT2sxSWJFcDNhakJhVUVaNmFrNDBVR1UwWW1GR2JuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,只能給到拉完了,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2tGYVdFTjZSSG95TVZkdGRYaGlVVU5uUXpsbU1sRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"真的蠻難吃的 戶外製作餐點 麻雀一直跑到工作台吃東西 餡餅根本在喝油 還是冷的 蛋餅的肉鬆也沒什麼味道 勸省錢
芋頭酥也真的蠻難吃",1,3,1
Ci9DQUlRQUNvZENodHljRjlvT2pWelNWVlJSR1ZOTW5OSlFtbFdZMGh5UmxOeGRuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,豆漿有燒燶的淡淡苦味 🤢 甜味都蓋不了,1,1,2
ChdDSUhNMG9nS0VJQ0FnSURVMjhfT2d3RRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,已經貴到吃不起了,4,3,3
Ci9DQUlRQUNvZENodHljRjlvT21JM09IRnJiamxrYUhZNVpWaG5aVXd6YkVNdFJrRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"點了一個饅頭夾荷包蛋，而且荷包蛋選擇沒熟的。結果煎好之後店家放到蘿蔔糕堆上，一個店員還罵煎蛋的怎麼放上面，結果蛋破掉蛋黃都流光到蘿蔔糕上，在場至少三個店員知道（包含櫃檯）。跟櫃台的反應要求換一顆，櫃檯講一堆五四三就是不肯換。
點餐方式還是落後的口頭點餐，連單子都沒有。",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25CbVpXeDJjbFJxU2t4QlJsZGFabWRvVDNRNVVtYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,六顆星 滿分但多出來一顆,1,1,2
Ci9DQUlRQUNvZENodHljRjlvT21wTmRHVTRaVUpUVm00NFREWjRPR2RSYURrM1JGRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"態度到底在差什麼！
有欠你？不想賣不要賣",,,
Ci9DQUlRQUNvZENodHljRjlvT2pORWNXZHpTamx6TjNCamEySXljemhOT0MxSE1sRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,餐點不僅貴又難吃 最主要的是算錢還亂算根本就是來拼的,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURNdE1PcTd3RRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"2026給他機會再吃一次
怎麼貴那麼多⋯熱米漿要$39⋯沒有好喝
蛋餅蠻好吃的
不推薦這家
要吃傳統早餐可以去別間

我國中時很好吃的⋯
現在每一項都很不ok",2,3,1
Ci9DQUlRQUNvZENodHljRjlvT25BeWFHeFRTVjk2TVVoQmRGZzBhRzFRYm5SeloyYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,油到不行,,,
Ci9DQUlRQUNvZENodHljRjlvT2pWTk1IbGhlVTUwYkVsR1EwMTJOVWxtWVhabk1GRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,放自己顧客亂違停造成附近居民的困擾,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25SNFkzRm9SM2hDWjI1a1ZFcHZORVk0ZVRONWNGRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,每位店員態度都很差…..,3,1,1
Ci9DQUlRQUNvZENodHljRjlvT2xsR1pVWTVaMjVDY1ZWUWFISnlTbEZGUVcwM1ZuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,,,,
Ci9DQUlRQUNvZENodHljRjlvT25GSllrdHJZWE5IYTFWdGRVNVROVVp6WlRJNWRHYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,態度不佳，發票沒給,,,
Ci9DQUlRQUNvZENodHljRjlvT2pCaWMwZE9jVFZhUVhKSFZWQlZaMlJGVW5Ka04xRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,蛋餅不好吃，豆漿有焦味，不推，但很多人排隊,1,1,3
Ci9DQUlRQUNvZENodHljRjlvT2t4T09VNW9jVnB5UjFvd1ptSnpPRlJLTFdaek1tYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"建議主動核實發票，避免造成逃漏稅疑慮。

給錢後，年長男店員一直不耐煩說有刷載具，還說已經有開出發票了，突然旁邊拿出三張發票給我看，三張金額都不對⋯

最後很不耐煩的刷了我的載具條碼⋯

1.沒有掃我手機，怎麼刷條碼？
2.刷完條碼，又蹦出三張紙本發票？
3.三張發票金額都和我消費不一樣？
4.既然開出紙本發票了⋯怎麼不給我？
5.你沒事壓三張發票在旁邊幹嘛？

東西越來越沒品質，燒焦味不等於碳香味
錢算錯三次就算了，態度有夠差～
以後不會再去了",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2xrelFrOHhjalJtU0Y5alZVWnBWblIxVEc1R1prRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,要外帶點餐時，一位男店員在划手機，直到我說:不好意思我要點餐，男店員才不悅地把手機放下。點了牛肉捲餅，男店員竟然叫我自己跟另外一個女店員說，只因為他在的位置拿不到。這種服務態度真的配不上這種價位。給一顆星我都覺得太高。,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25Kd1VVNXRRMGRmUjNoQlUwaEJWWE14TmpKMGVVRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"要點餐 一號叫我去二號 二號叫我去三號
重點也沒客人。。
餐點美味度也普
要去的三思",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2tWNWMxVlpZa3hFTjNOYWVIbEJUbGhRYzBWR0xXYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"點餐動向不好…
餐點越來越退步….
讓人越來越失望…
服務人員態度也很無奈…",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2toTVdsQlNaRVoxTTFaVE1VVkZMV3BQYW5SYU9VRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"老闆店員態度有夠差，請他們態度不要那麼差，店員還會罵髒會。
東西比外面還貴不少，其實還蠻划算的因為他們的油跟不用錢一樣在加，我吃完拉肚子三天，感覺店裡衛生也很差",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2xob2RqSTNXV0pETm1SNldGazFibXRyVWpnMVNWRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"2026 /04/07
晚上11點櫃檯收銀的先生
你們的餐點有問題有酸味
禮貌的向你反應，當然你換了一杯
但一句對不起都不用表示嗎？然後臉還是不知道臭什麼。
發現你沒有開發票，跟你要，又要臉臭
這麼多客人都沒開，你應該不是忘是故意想逃漏稅吧

不過看了貴店的評論好像也不是很在意
直接檢舉",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2tONGMwdFVNMk0wVjFWclpteDJjVm81VEhOUlYwRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,商品價格偏高，一群朋友去用餐點了4套燒餅油條，都是冷的，咬下去滿嘴的油，實在是很不優的用餐感受！,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2preFZHUkJPV0Y0UTJaSlIwTXdaRTl5ZFVocmJsRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,又貴又難吃,1,,
Ci9DQUlRQUNvZENodHljRjlvT20xVlUzcE9XVWhYWmxkU2JVMDJkbXh0U0c5c2RHYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,老阿公看起來很不屑，東西好吃，但阿公這態度我不行，來一次之後不會再來，謝謝。阿公67,,,
Ci9DQUlRQUNvZENodHljRjlvT2xkWFRVSnBRazl2Y25KdFUxUkJXRTUzT0V0NGVVRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"餐點都很難吃
尤其飯糰難吃的要命
料又超級少
點個餐要重複三次以上
店員一個比一個厭世",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT21KRlkyZFhXSGhxZUdaM09UQjVSVE5xVFZSdFpIYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,食物只能算一般…但態度是真的越來越差！,,,
Ci9DQUlRQUNvZENodHljRjlvT25KMGEwOUNUMUZxVlVWVmJFdERWMmxXZURoVFNtYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,第一次吃 豆漿超難喝 還不如隔壁7-11買豆漿⋯⋯,1,1,2
Ci9DQUlRQUNvZENodHljRjlvT2tWb1pVMTVlRnB6UW1WUU9XVTFSMWw2U2xscGRsRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,六顆星 一顆是被坑掉出來的,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2tJM1RrVnJkbEUzZFZOdVVrUldRbXMwUmtKTGJrRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"看到兩個店員輪流把小籠包上面黏的髒東西捏掉，一個捏完換另一個捏，一籠包子裡面兩顆是被店員捏破的，本來拒絕拿他們捏破兩顆的那籠包子，但他們硬是塞給我說其他籠還沒熱，很想知道他們捏掉的髒東西到底是什麼！？

吃到一半蟑螂🪳直接飛到桌上，真的讓人噁心想吐🤮，結果店員很淡定，一副只是蟑螂而已的表情🤷🏼‍♀️

餐點定價比一般的高，環境也比一般的髒！老店也可以好好經營吧！連一顆心都不想給，為了評價才給一顆⭐️

結論就是⋯⋯⋯要吃的人自求多福！
真的很髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒髒

2026/03/29糟糕透的一餐",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2toSWJHZDRRVlI2V21RNVUwSmxMVlYwUkdKeVRuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,東西不錯，阿姨超派,4,1,1
Ci9DQUlRQUNvZENodHljRjlvT2tSRlJFWjFZM05WVkdrMlNsOVZUMloxTlRaTVZrRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"1. 點餐流程很差，點餐阿姨不會回你，所以你不知道她到底有沒有聽到，要重複確認。

2.餐點用丟的，拿過來已經四分五裂。

3.環境髒亂。

4.每一個品相都非常難吃，而且非常貴。

5.沒心做了，阿姨們的請退休。

6.焦味豆漿的味道，不是好喝，是燒焦的味道，這正常嗎？

各位請防雷！謝謝",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT21GcFZXSmZkWE5WYjI5UUxWSjJXSGR6VURKNVMwRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,行李提取處的工作人員態度極為惡劣。,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2xnd1EweEdSMVV3WlRaR1VHMXJOMkZxWTB4bVpuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,鹹豆漿，真不是普通的難吃，還有很多餐點都是煎好一堆在旁邊放著，不是現做也超不衛生！,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25aa2RIRTNhSGcyZUcxSVNYSk1TakZWU2xSWlJuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"又貴又難吃，豆漿只喝了一口就直接倒掉，真的有夠難喝🤢食物都是擺在檯面上（如果有人站在櫃檯邊沒帶口罩還打噴嚏…全都噴在食物上…🤢），有人點就直接加熱出給客人，還特別油（擠一下會爆油的程度）；態度也很糟糕，全部員工臉上都寫滿了「不耐煩」，奇怪 想賺錢就要拿出該有的工作態度、服務態度吧？我也沒惹到你們啊== 可以的話連一顆星都不想給😕

有一天經過無意間看到，有個後廚員工的手指甲裡黑黑的有垢🤮🤮

價格貴、難吃、態度差、衛生堪憂，很糟糕的一間店，有經過的話就能跑多遠就跑多遠吧==",1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2pOWmMwUlpVa3c1VkZwaWVISlZSelZPVTJsTmVuYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tsaFZVVTFkQzFJYW1relpGbFNlRTEyWkVGS1RWRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,,1,1,3
Ci9DQUlRQUNvZENodHljRjlvT25RMWNrZEtTV2xSTjB0UFgybFVlVXN3UTJWSVMzYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,很久沒來了 點了二杯豆漿和一籠小龍包 共190元 超貴 重點是小龍包很難吃 吃完心情很差⋯ 如果不想心情不好 不要嚐試點小龍包 你會後悔 比路邊賣的小龍包還難吃,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25Ccll6Wk1ObVJtZUZOaE9ETm9VVmRUWm0xUFVIYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,外帶燒餅蛋和豆漿要價$102？請問燒餅是金子做的還是蛋是金粒子做的？豆漿甜的跟吃糖一樣！燒餅蛋一口都沒吃，豆漿喝一口，全丟在後方上林苑停車場旁垃圾桶。不推！又貴又難吃。,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT25SNWREQnFOWEJMTjFjNFluWkNRbFpZYVc5RlgxRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,3.4年前曾經吃過一次還不錯吃，今天路過再吃看到價目表⋯⋯餐點超級貴！！！食物部分都是放在架上覆熱，點饅頭夾蔥蛋，那個蔥蛋超級油、蔥少少的看起來也不足一顆的量（可能是套水？），韭菜盒子皮很厚內餡空空的，吃了一個寂寞，豆漿看到35元實在買不下去⋯以後都不會想來了🫠🫠🫠,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT21aaFpHMW1jR1JMTkRSQ1NHUklZM0JpUjJsbU9HYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"3/4 23:00沒有客人排隊，我購買四杯豆漿一個蛋餅，店員到冰箱拿豆漿我拿手機告知我要用刷載具，女店員卻說「我已經按了捏」 嘴巴還發出「嘖」「你下次早點講好不好～」

我從頭到尾沒有影響你們作業，你到冰箱拿豆漿
我車上拿手機不到5秒鐘

到底為什麼要用這種口氣講話！！",,,
Ci9DQUlRQUNvZENodHljRjlvT2tSNFFsVlhNRkJPVkdKcWVtWkljR1JzYkhjeWQwRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"3/1晚間8:20
真不知道店家怎麼教育員工的
已經不是第一次受氣
店員好像跟豆漿有仇
不甘願的裝袋
態度也非常不好
相信評論也是我第一個反應",3,1,1
Ci9DQUlRQUNvZENodHljRjlvT2s0NVdtdE5VRXhITTJoalVucFZiREpUTkZjemRGRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,九成食物都是躺在那邊等你來再加熱的  一次店,,,
Ci9DQUlRQUNvZENodHljRjlvT2xsbGRUVnZhMGx6T1RObVJUSm1ZbWRNYVZwblJWRRAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,第一次來朝聖結果還沒吃到東西先受氣！點餐的時候跟煎台阿姨點，收銀那邊一邊複誦點的東西邊算錢，我發現她有少講，於是跟她提醒還有別的東西沒講到，收銀那女的居然跟我說：「不要跟我說，妳跟阿姨講就好」，超傻眼⋯因為點的東西有點多，托盤快擺不下了，於是同行的人想先拿做好的餐點進去桌子放，煎台阿姨卻說：「先不要拿走」不先拿走我後面的東西要放哪裡，那邊位置就這麼窄欸～哇噻這兩位真的有夠奇葩！反正以後不會再來了！東西也沒有特別的好吃，東西也都不熱⋯很後悔點太多了！,1,1,1
Ci9DQUlRQUNvZENodHljRjlvT2tkSlIwVk1NVmhHY0ROdU56bFZjVGhwTVVkT01IYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,去店這二次感覺已變味了反正我也沒有欠妳錢不必擺臭臉給我看以前就喜歡吃貴店的牛肉捲大蔥餅這二次都沒有辦法吃到了還被老太太白眼。唉…真的……糟糕透了想想30年前來來豆漿店的風光而今呵…唉…,,1,
Ci9DQUlRQUNvZENodHljRjlvT2s1UWVuQlpia1pmZG0xZk5tUk5YMDUxV2w5V1UyYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,"價格貴得離譜，東西卻難吃的嚇人，大部分東西感覺都放很久了，真的完全不值得來吃
環境就是傳統豆漿店，要說差也不算差，但就是對不起這個價格
店員態度也不到差，但也只能說是普通偏低的水準
總結來說除了有名之外沒其他優點，只空有一塊招牌的店家",1,3,1
Ci9DQUlRQUNvZENodHljRjlvT2t0WGJHbzRURUozYlZoTVJGTjZaMUl6U0ZwalYzYxAB,ChIJuylXlmysQjQR9Ki2eWi7IfA,1,給你們一顆星是因為最低只能一顆星,1,1,1
